CAMPUS,CAMPNAME,CDALLS,CPE0312C,CPE0312P,CPEMALLC,CPEMALLP,CPEMALLT,CPETALLC,CPETECHC,CPETECHP,CPETECOC,CPETECOP,CPETLEPC,CPETLEPP,CPETPTEC,CPETPTEP,CPETSPEC,CPETSPEP,CPETSTEC,CPETSTEP,C_RATING,DISTNAME,DISTRICT,GRDHIGH,GRDLOW,GRDSPAN,GRDTYPE,REGION,REGNNAME
'199902102,DAVIS EL,93,231,45.8,51,12.4,412,504,0,0,267,53,128,25.4,0,0,85,16.9,0,0,A,ROYSE CITY ISD,'199902,5,PK,'PK - 05,E,'10,REGION 10: RICHARDSON
'199902104,ANITA SCOTT EL,92,316,48.5,77,15.8,486,651,0,0,306,47,98,15.1,0,0,108,16.6,0,0,A,ROYSE CITY ISD,'199902,5,PK,'PK - 05,E,'10,REGION 10: RICHARDSON
'199902105,W R (BILL) FORT EL,85,328,46.4,66,12.8,517,707,0,0,267,37.8,114,16.1,0,0,95,13.4,0,0,B,ROYSE CITY ISD,'199902,5,EE,'EE - 05,E,'10,REGION 10: RICHARDSON
'199902106,MISS MAY VERNON EL,88,354,46.2,86,14.8,582,767,0,0,314,40.9,97,12.6,0,0,105,13.7,0,0,B,ROYSE CITY ISD,'199902,5,PK,'PK - 05,E,'10,REGION 10: RICHARDSON
'199902107,RUTH CHERRY EL,91,197,52,50,17.7,283,379,0,0,180,47.5,29,7.7,0,0,53,14,0,0,A,ROYSE CITY ISD,'199902,5,PK,'PK - 05,E,'10,REGION 10: RICHARDSON
'199902108,HARRY HERNDON EL,91,272,50.4,58,12.7,455,540,0,0,281,52,139,25.7,0,0,78,14.4,0,0,A,ROYSE CITY ISD,'199902,5,EE,'EE - 05,E,'10,REGION 10: RICHARDSON
'200901001,BALLINGER H S,79,256,100,40,13.9,288,256,0,0,136,53.1,4,1.6,0,0,21,8.2,0,0,C,BALLINGER ISD,'200901,12,9,'09 - 12,S,'15,REGION 15: SAN ANGELO
'200901003,FAIRVIEW ACCELERATED,.,2,100,8,88.9,9,2,0,0,1,50,0,0,0,0,0,0,0,0,Not Rated,BALLINGER ISD,'200901,12,12,'12 - 12,S,'15,REGION 15: SAN ANGELO
'200901005,FAIRVIEW ACCELERATED (DAEP),.,6,100,10,100,10,6,0,0,5,83.3,0,0,0,0,1,16.7,0,0,Not Rated,BALLINGER ISD,'200901,10,6,'06 - 10,B,'15,REGION 15: SAN ANGELO
'200901041,BALLINGER J H,72,201,100,33,15,220,201,0,0,133,66.2,4,2,0,0,26,12.9,0,0,C,BALLINGER ISD,'200901,8,6,'06 - 08,M,'15,REGION 15: SAN ANGELO
'200901101,BALLINGER EL,83,167,44.9,54,17.1,316,372,0,0,254,68.3,10,2.7,0,0,62,16.7,0,0,B,BALLINGER ISD,'200901,5,PK,'PK - 05,E,'15,REGION 15: SAN ANGELO
'200902001,MILES H S,98,220,100,17,7.8,218,220,0,0,87,39.5,11,5,0,0,15,6.8,0,0,A,MILES ISD,'200902,12,7,'07 - 12,S,'15,REGION 15: SAN ANGELO
'200902002,FAIRVIEW ACCELERATED,.,2,100,1,50,2,2,0,0,1,50,0,0,0,0,1,50,0,0,Not Rated,MILES ISD,'200902,12,11,'11 - 12,S,'15,REGION 15: SAN ANGELO
'200902005,FAIRVIEW DAEP,.,4,100,7,100,7,4,0,0,4,100,0,0,0,0,0,0,0,0,Not Rated,MILES ISD,'200902,9,9,'09 - 09,S,'15,REGION 15: SAN ANGELO
'200902101,MILES EL,95,139,53.5,26,11.6,225,260,0,0,130,50,31,11.9,0,0,26,10,0,0,A,MILES ISD,'200902,6,EE,'EE - 06,E,'15,REGION 15: SAN ANGELO
'200904001,WINTERS H S,86,163,100,16,9.2,174,163,0,0,109,66.9,9,5.5,0,0,30,18.4,0,0,B,WINTERS ISD,'200904,12,9,'09 - 12,S,'15,REGION 15: SAN ANGELO
'200904004,WINTERS/FAIRVIEW AEP,.,3,100,3,100,3,3,0,0,3,100,0,0,0,0,0,0,0,0,Not Rated,WINTERS ISD,'200904,12,11,'11 - 12,S,'15,REGION 15: SAN ANGELO
'200904041,WINTERS J H,86,80,100,18,17.6,102,80,0,0,52,65,5,6.3,0,0,21,26.3,0,0,B,WINTERS ISD,'200904,8,7,'07 - 08,M,'15,REGION 15: SAN ANGELO
'200904101,WINTERS EL,90,130,42.5,52,23,226,306,0,0,230,75.2,9,2.9,0,0,36,11.8,0,0,A,WINTERS ISD,'200904,6,PK,'PK - 06,E,'15,REGION 15: SAN ANGELO
'200906101,OLFEN SCHOOL,89,100,74.6,26,18.4,141,134,0,0,98,73.1,2,1.5,0,0,13,9.7,0,0,B,OLFEN ISD,'200906,12,PK,'PK - 12,B,'15,REGION 15: SAN ANGELO
'200906103,WALL SPECIAL PROGRAMS,.,5,100,0,0,2,5,.,0,5,100,0,0,.,0,5,100,0,0,Not Rated,OLFEN ISD,'200906,6,3,'03 - 06,E,'15,REGION 15: SAN ANGELO
'200906195,FAIRVIEW SPECIAL PROGRAMS,.,2,100,1,50,2,2,0,0,2,100,0,0,0,0,2,100,0,0,Not Rated,OLFEN ISD,'200906,12,10,'10 - 12,S,'15,REGION 15: SAN ANGELO
'201902001,HENDERSON H S,73,1024,100,129,12.4,1040,1024,.,0,504,49.2,88,8.6,0,0,125,12.2,.,0,C,HENDERSON ISD,'201902,12,9,'09 - 12,S,'07,REGION 07: KILGORE
'201902041,HENDERSON MIDDLE,69,795,100,80,9.7,825,795,.,0,481,60.5,132,16.6,.,0,111,14,.,0,Not Rated: SB 1365,HENDERSON ISD,'201902,8,6,'06 - 08,M,'07,REGION 07: KILGORE
'201902107,MONNIE MEYER WYLIE PRI,59,0,0,.,.,.,398,.,0,312,78.4,79,19.8,.,0,29,7.3,.,0,Not Rated: SB 1365,HENDERSON ISD,'201902,KG,EE,'EE - KG,E,'07,REGION 07: KILGORE
'201902108,NORTHSIDE EL,60,494,100,53,9.2,574,494,.,0,299,60.5,94,19,.,0,76,15.4,.,0,Not Rated: SB 1365,HENDERSON ISD,'201902,5,4,'04 - 05,E,'07,REGION 07: KILGORE
'201902109,WILLIAM E WYLIE EL,59,237,33.9,87,11.4,766,699,.,0,483,69.1,137,19.6,.,0,98,14,.,0,Not Rated: SB 1365,HENDERSON ISD,'201902,3,1,'01 - 03,E,'07,REGION 07: KILGORE
'201903001,LANEVILLE SCHOOL,92,106,67.9,25,16.7,150,156,0,0,131,84,23,14.7,0,0,24,15.4,0,0,A,LANEVILLE ISD,'201903,12,PK,'PK - 12,B,'07,REGION 07: KILGORE
'201904001,LEVERETTS CHAPEL H S,96,72,100,15,20.5,73,72,0,0,45,62.5,14,19.4,0,0,11,15.3,0,0,A,LEVERETTS CHAPEL ISD,'201904,12,9,'09 - 12,S,'07,REGION 07: KILGORE
'201904041,LEVERETTS CHAPEL J H,87,54,100,10,14.5,69,54,.,0,42,77.8,21,38.9,.,0,8,14.8,0,0,B,LEVERETTS CHAPEL ISD,'201904,8,6,'06 - 08,M,'07,REGION 07: KILGORE
'201904101,LEVERETTS CHAPEL EL,88,48,40.7,13,14.8,88,118,.,0,95,80.5,30,25.4,.,0,15,12.7,.,0,B,LEVERETTS CHAPEL ISD,'201904,5,PK,'PK - 05,E,'07,REGION 07: KILGORE
'201907001,MT ENTERPRISE H S,85,233,100,50,20.5,244,233,0,0,141,60.5,10,4.3,0,0,33,14.2,0,0,B,MOUNT ENTERPRISE ISD,'201907,12,6,'06 - 12,B,'07,REGION 07: KILGORE
'201907101,MT ENTERPRISE EL,97,108,46.2,23,15.2,151,234,.,0,166,70.9,9,3.8,.,0,32,13.7,.,0,A,MOUNT ENTERPRISE ISD,'201907,5,EE,'EE - 05,E,'07,REGION 07: KILGORE
'201908001,OVERTON H S,78,249,100,45,16.5,273,249,0,0,156,62.7,4,1.6,0,0,23,9.2,0,0,C,OVERTON ISD,'201908,12,6,'06 - 12,B,'07,REGION 07: KILGORE
'201908101,OVERTON EL,95,99,44.2,35,18.2,192,224,.,0,145,64.7,7,3.1,.,0,38,17,.,0,A,OVERTON ISD,'201908,5,PK,'PK - 05,E,'07,REGION 07: KILGORE
'201910002,TATUM H S,89,473,100,52,10.1,516,473,0,0,219,46.3,42,8.9,0,0,31,6.6,0,0,B,TATUM ISD,'201910,12,9,'09 - 12,S,'07,REGION 07: KILGORE
'201910041,TATUM MIDDLE,77,332,100,51,13.5,379,332,0,0,192,57.8,54,16.3,0,0,41,12.3,0,0,C,TATUM ISD,'201910,8,6,'06 - 08,M,'07,REGION 07: KILGORE
'201910102,TATUM EL,86,320,100,34,9.8,348,320,0,0,185,57.8,60,18.8,0,0,37,11.6,0,0,B,TATUM ISD,'201910,5,3,'03 - 05,E,'07,REGION 07: KILGORE
'201910104,TATUM PRI,86,0,0,23,11.5,200,345,.,0,196,56.8,80,23.2,.,0,29,8.4,.,0,B,TATUM ISD,'201910,2,EE,'EE - 02,E,'07,REGION 07: KILGORE
'201913001,CARLISLE SCHOOL,89,430,70.8,57,10.3,551,607,0,0,469,77.3,234,38.6,0,0,83,13.7,0,0,B,CARLISLE ISD,'201913,12,PK,'PK - 12,B,'07,REGION 07: KILGORE
'201914001,WEST RUSK H S,79,340,100,54,15.6,347,340,.,0,229,67.4,25,7.4,0,0,37,10.9,.,0,C,WEST RUSK COUNTY CONSOLIDATED ISD,'201914,12,9,'09 - 12,S,'07,REGION 07: KILGORE
'201914004,ARP COOP ALTERNATIVE SCHOOL,.,2,100,7,100,7,2,.,0,1,50,0,0,0,0,0,0,.,0,Not Rated,WEST RUSK COUNTY CONSOLIDATED ISD,'201914,12,10,'10 - 12,S,'07,REGION 07: KILGORE
'201914041,WEST RUSK MIDDLE,88,247,100,35,11.6,301,247,.,0,182,73.7,28,11.3,.,0,32,13,.,0,B,WEST RUSK COUNTY CONSOLIDATED ISD,'201914,8,6,'06 - 08,M,'07,REGION 07: KILGORE
'201914104,WEST RUSK INT,82,208,100,32,14,228,208,.,0,160,76.9,31,14.9,.,0,29,13.9,.,0,B,WEST RUSK COUNTY CONSOLIDATED ISD,'201914,5,3,'03 - 05,E,'07,REGION 07: KILGORE
'201914105,WEST RUSK EL,82,0,0,21,15.3,137,241,.,0,187,77.6,38,15.8,.,0,36,14.9,.,0,B,WEST RUSK COUNTY CONSOLIDATED ISD,'201914,2,EE,'EE - 02,E,'07,REGION 07: KILGORE
'202903001,HEMPHILL H S,76,273,100,41,14.6,281,273,0,0,141,51.6,8,2.9,0,0,45,16.5,0,0,C,HEMPHILL ISD,'202903,12,9,'09 - 12,S,'07,REGION 07: KILGORE
'202903041,HEMPHILL MIDDLE,88,277,100,54,16.7,324,277,.,0,173,62.5,4,1.4,.,0,37,13.4,0,0,B,HEMPHILL ISD,'202903,8,5,'05 - 08,M,'07,REGION 07: KILGORE
'202903101,HEMPHILL EL,78,114,32.5,47,17.7,266,351,0,0,226,64.4,5,1.4,0,0,34,9.7,0,0,C,HEMPHILL ISD,'202903,4,PK,'PK - 04,E,'07,REGION 07: KILGORE
'202905002,WEST SABINE H S,83,284,100,46,14.7,312,284,0,0,202,71.1,1,0.4,0,0,54,19,0,0,B,WEST SABINE ISD,'202905,12,6,'06 - 12,B,'07,REGION 07: KILGORE
'202905102,WEST SABINE EL,74,109,39.6,26,12.3,211,275,.,0,206,74.9,2,0.7,.,0,35,12.7,.,0,C,WEST SABINE ISD,'202905,5,PK,'PK - 05,E,'07,REGION 07: KILGORE
'203901002,SAN AUGUSTINE H S,76,360,100,61,15.9,383,360,0,0,285,79.2,39,10.8,0,0,55,15.3,0,0,C,SAN AUGUSTINE ISD,'203901,12,6,'06 - 12,B,'07,REGION 07: KILGORE
'203901102,SAN AUGUSTINE EL,59,132,43.7,41,15.8,259,302,0,0,237,78.5,57,18.9,0,0,48,15.9,0,0,Not Rated: SB 1365,SAN AUGUSTINE ISD,'203901,5,PK,'PK - 05,E,'07,REGION 07: KILGORE
'203902001,BROADDUS H S,93,187,100,50,22.2,225,187,0,0,145,77.5,8,4.3,0,0,39,20.9,0,0,A,BROADDUS ISD,'203902,12,6,'06 - 12,B,'07,REGION 07: KILGORE
'203902101,BROADDUS EL,85,74,41.6,26,19.3,135,178,0,0,149,83.7,7,3.9,0,0,18,10.1,0,0,B,BROADDUS ISD,'203902,5,PK,'PK - 05,E,'07,REGION 07: KILGORE
'204901001,COLDSPRING-OAKHURST H S,70,491,100,86,17.1,502,491,0,0,298,60.7,6,1.2,0,0,71,14.5,0,0,C,COLDSPRING-OAKHURST CISD,'204901,12,9,'09 - 12,S,'06,REGION 06: HUNTSVILLE
'204901041,LINCOLN J H,59,367,100,67,16.2,413,367,0,0,234,63.8,5,1.4,0,0,56,15.3,0,0,Not Rated: SB 1365,COLDSPRING-OAKHURST CISD,'204901,8,6,'06 - 08,M,'06,REGION 06: HUNTSVILLE
'204901102,STREET EL,79,0,0,69,26,265,424,0,0,310,73.1,8,1.9,0,0,48,11.3,0,0,C,COLDSPRING-OAKHURST CISD,'204901,2,PK,'PK - 02,E,'06,REGION 06: HUNTSVILLE
'204901103,COLDSPRING INT,79,304,100,74,21.3,347,304,0,0,199,65.5,9,3,0,0,47,15.5,0,0,C,COLDSPRING-OAKHURST CISD,'204901,5,3,'03 - 05,E,'06,REGION 06: HUNTSVILLE
'204904001,SHEPHERD H S,82,531,100,99,17,583,531,0,0,403,75.9,82,15.4,0,0,60,11.3,0,0,B,SHEPHERD ISD,'204904,12,9,'09 - 12,S,'06,REGION 06: HUNTSVILLE
'204904041,SHEPHERD MIDDLE,83,475,100,99,18.3,541,475,.,0,381,80.2,104,21.9,.,0,64,13.5,0,0,B,SHEPHERD ISD,'204904,8,6,'06 - 08,M,'06,REGION 06: HUNTSVILLE
'204904101,SHEPHERD PRI,87,0,0,62,19.3,321,487,0,0,401,82.3,102,20.9,0,0,56,11.5,0,0,B,SHEPHERD ISD,'204904,2,EE,'EE - 02,E,'06,REGION 06: HUNTSVILLE
'204904102,SHEPHERD INT,87,416,100,108,22.9,471,416,0,0,333,80,94,22.6,0,0,63,15.1,0,0,B,SHEPHERD ISD,'204904,5,3,'03 - 05,E,'06,REGION 06: HUNTSVILLE
'205901001,ARANSAS PASS H S,83,476,100,107,19.8,540,476,0,0,344,72.3,35,7.4,0,0,45,9.5,.,0,B,ARANSAS PASS ISD,'205901,12,9,'09 - 12,S,'02,REGION 02: CORPUS CHRISTI
'205901041,A C BLUNT MIDDLE,79,368,100,103,25.1,411,368,.,0,278,75.5,27,7.3,.,0,42,11.4,.,0,C,ARANSAS PASS ISD,'205901,8,6,'06 - 08,M,'02,REGION 02: CORPUS CHRISTI
'205901101,H T FAULK EL,78,0,0,76,26.8,284,465,.,0,395,84.9,47,10.1,.,0,38,8.2,.,0,C,ARANSAS PASS ISD,'205901,2,PK,'PK - 02,E,'02,REGION 02: CORPUS CHRISTI
'205901104,CHARLIE MARSHALL EL,78,365,100,82,20.9,393,365,.,0,284,77.8,42,11.5,.,0,35,9.6,.,0,C,ARANSAS PASS ISD,'205901,5,3,'03 - 05,E,'02,REGION 02: CORPUS CHRISTI
'205902001,GREGORY-PORTLAND H S,81,1362,100,215,14.4,1496,1362,.,0,711,52.2,40,2.9,0,0,129,9.5,.,0,B,GREGORY-PORTLAND ISD,'205902,12,9,'09 - 12,S,'02,REGION 02: CORPUS CHRISTI
'205902041,GREGORY-PORTLAND MIDDLE,81,1140,100,171,13.8,1240,1140,.,0,657,57.6,43,3.8,.,0,146,12.8,.,0,B,GREGORY-PORTLAND ISD,'205902,8,6,'06 - 08,M,'02,REGION 02: CORPUS CHRISTI
'205902101,AUSTIN EL,74,231,47.4,50,12.5,401,487,.,0,342,70.2,21,4.3,.,0,77,15.8,.,0,C,GREGORY-PORTLAND ISD,'205902,5,EE,'EE - 05,E,'02,REGION 02: CORPUS CHRISTI
'205902102,CLARK EL,94,268,44.2,87,17.2,507,607,.,0,425,70,49,8.1,.,0,77,12.7,.,0,A,GREGORY-PORTLAND ISD,'205902,5,PK,'PK - 05,E,'02,REGION 02: CORPUS CHRISTI
'205902103,EAST CLIFF EL,94,274,50.8,83,16.5,504,539,.,0,216,40.1,22,4.1,.,0,64,11.9,.,0,A,GREGORY-PORTLAND ISD,'205902,5,EE,'EE - 05,E,'02,REGION 02: CORPUS CHRISTI
'205902104,ANDREWS EL,88,279,47.9,108,20.5,526,582,.,0,375,64.4,76,13.1,.,0,59,10.1,.,0,B,GREGORY-PORTLAND ISD,'205902,5,PK,'PK - 05,E,'02,REGION 02: CORPUS CHRISTI
'205903001,INGLESIDE H S,84,626,100,124,18.2,680,626,.,0,440,70.3,23,3.7,0,0,73,11.7,.,0,B,INGLESIDE ISD,'205903,12,9,'09 - 12,S,'02,REGION 02: CORPUS CHRISTI
'205903042,LEON TAYLOR J H,95,316,100,47,13.1,359,316,.,0,235,74.4,29,9.2,.,0,36,11.4,.,0,A,INGLESIDE ISD,'205903,8,7,'07 - 08,M,'02,REGION 02: CORPUS CHRISTI
'205903102,INGLESIDE PRI,91,0,0,27,14.2,190,497,.,0,395,79.5,56,11.3,.,0,71,14.3,.,0,A,INGLESIDE ISD,'205903,2,EE,'EE - 02,E,'02,REGION 02: CORPUS CHRISTI
'205903103,BLASCHKE/SHELDON EL,78,150,100,37,11.6,319,150,.,0,112,74.7,19,12.7,.,0,26,17.3,.,0,C,INGLESIDE ISD,'205903,6,6,'06 - 06,M,'02,REGION 02: CORPUS CHRISTI
'205903104,GILBERT J MIRCOVICH EL,91,409,100,67,14.3,467,409,.,0,327,80,42,10.3,.,0,73,17.8,.,0,A,INGLESIDE ISD,'205903,5,3,'03 - 05,E,'02,REGION 02: CORPUS CHRISTI
'205904001,MATHIS H S,78,430,100,92,19.2,478,430,.,0,338,78.6,3,0.7,0,0,51,11.9,.,0,C,MATHIS ISD,'205904,12,9,'09 - 12,S,'02,REGION 02: CORPUS CHRISTI
'205904041,MATHIS MIDDLE,83,319,100,74,19.8,374,319,.,0,256,80.3,6,1.9,.,0,40,12.5,.,0,B,MATHIS ISD,'205904,8,6,'06 - 08,M,'02,REGION 02: CORPUS CHRISTI
'205904101,MATHIS EL,81,96,21.2,64,18.9,338,452,.,0,378,83.6,4,0.9,.,0,64,14.2,.,0,B,MATHIS ISD,'205904,3,PK,'PK - 03,E,'02,REGION 02: CORPUS CHRISTI
'205904102,MATHIS INT,84,240,100,39,15.4,253,240,.,0,207,86.3,4,1.7,.,0,38,15.8,.,0,B,MATHIS ISD,'205904,5,4,'04 - 05,E,'02,REGION 02: CORPUS CHRISTI
'205905001,ODEM H S,94,283,100,28,9.9,284,283,0,0,186,65.7,3,1.1,0,0,23,8.1,0,0,A,ODEM-EDROY ISD,'205905,12,9,'09 - 12,S,'02,REGION 02: CORPUS CHRISTI
'205905041,ODEM J H,74,174,100,33,15.8,209,174,.,0,122,70.1,6,3.4,.,0,17,9.8,0,0,C,ODEM-EDROY ISD,'205905,8,6,'06 - 08,M,'02,REGION 02: CORPUS CHRISTI
'205905101,ODEM INT,61,170,100,25,14,178,170,.,0,123,72.4,4,2.4,.,0,18,10.6,.,0,Not Rated: SB 1365,ODEM-EDROY ISD,'205905,5,3,'03 - 05,E,'02,REGION 02: CORPUS CHRISTI
'205905103,ODEM EL,61,0,0,22,15.9,138,210,0,0,145,69,7,3.3,0,0,16,7.6,0,0,Not Rated: SB 1365,ODEM-EDROY ISD,'205905,2,EE,'EE - 02,E,'02,REGION 02: CORPUS CHRISTI
'205906001,SINTON H S,86,626,100,54,8.2,656,626,.,0,425,67.9,5,0.8,0,0,90,14.4,592,94.6,B,SINTON ISD,'205906,12,9,'09 - 12,S,'02,REGION 02: CORPUS CHRISTI
'205906002,JUVENILE DETENTION CTR,.,6,100,95,100,95,6,.,0,6,100,0,0,0,0,0,0,.,0,Not Rated,SINTON ISD,'205906,11,7,'07 - 11,S,'02,REGION 02: CORPUS CHRISTI
'205906041,E MERLE SMITH MIDDLE,80,445,100,61,11.7,521,445,.,0,327,73.5,7,1.6,.,0,74,16.6,298,67,B,SINTON ISD,'205906,8,6,'06 - 08,M,'02,REGION 02: CORPUS CHRISTI
'205906103,WELDER EL,89,0,0,55,15.3,359,549,.,0,379,69,17,3.1,.,0,56,10.2,.,0,B,SINTON ISD,'205906,2,EE,'EE - 02,E,'02,REGION 02: CORPUS CHRISTI
'205906105,SINTON EL,89,401,100,56,13.1,428,401,.,0,274,68.3,9,2.2,.,0,53,13.2,.,0,B,SINTON ISD,'205906,5,3,'03 - 05,E,'02,REGION 02: CORPUS CHRISTI
'205907001,TAFT H S,83,285,100,28,9.6,293,285,.,0,254,89.1,8,2.8,0,0,19,6.7,.,0,B,TAFT ISD,'205907,12,9,'09 - 12,S,'02,REGION 02: CORPUS CHRISTI
'205907041,RICARDO L TREVINO J H,78,209,100,28,11.9,236,209,.,0,186,89,9,4.3,.,0,31,14.8,.,0,C,TAFT ISD,'205907,8,6,'06 - 08,M,'02,REGION 02: CORPUS CHRISTI
'205907101,WOODROE PETTY EL,80,182,46.2,55,14.8,372,394,.,0,358,90.9,7,1.8,.,0,60,15.2,.,0,B,TAFT ISD,'205907,5,PK,'PK - 05,E,'02,REGION 02: CORPUS CHRISTI
'206901001,SAN SABA H S,82,211,100,29,14.1,206,211,0,0,118,55.9,21,10,54,25.6,25,11.8,0,0,B,SAN SABA ISD,'206901,12,9,'09 - 12,S,'15,REGION 15: SAN ANGELO
'206901041,SAN SABA MIDDLE,87,198,100,21,9.3,226,198,.,0,129,65.2,53,26.8,.,0,26,13.1,0,0,B,SAN SABA ISD,'206901,8,5,'05 - 08,M,'15,REGION 15: SAN ANGELO
'206901101,SAN SABA EL,85,111,34.6,23,10.5,220,321,.,0,209,65.1,81,25.2,.,0,26,8.1,.,0,B,SAN SABA ISD,'206901,4,PK,'PK - 04,E,'15,REGION 15: SAN ANGELO
'206902001,RICHLAND SPRINGS SCHOOL,81,94,78.3,30,22.9,131,120,0,0,59,49.2,2,1.7,0,0,21,17.5,0,0,B,RICHLAND SPRINGS ISD,'206902,12,KG,'KG - 12,B,'15,REGION 15: SAN ANGELO
'206903001,CHEROKEE SCHOOL,83,105,83.3,27,20.6,131,126,0,0,67,53.2,1,0.8,0,0,15,11.9,0,0,B,CHEROKEE ISD,'206903,12,KG,'KG - 12,B,'15,REGION 15: SAN ANGELO
'207901001,ELDORADO H S,88,154,100,12,7.7,156,154,0,0,91,59.1,11,7.1,0,0,5,3.2,0,0,B,SCHLEICHER ISD,'207901,12,9,'09 - 12,S,'15,REGION 15: SAN ANGELO
'207901041,ELDORADO MIDDLE,93,149,100,12,7.1,170,149,0,0,107,71.8,16,10.7,0,0,18,12.1,0,0,A,SCHLEICHER ISD,'207901,8,5,'05 - 08,M,'15,REGION 15: SAN ANGELO
'207901101,ELDORADO EL,88,77,39.3,7,4.9,142,196,0,0,124,63.3,31,15.8,0,0,18,9.2,0,0,B,SCHLEICHER ISD,'207901,4,PK,'PK - 04,E,'15,REGION 15: SAN ANGELO
'208901001,HERMLEIGH SCHOOL,79,185,71.7,22,9.3,236,258,0,0,119,46.1,16,6.2,0,0,22,8.5,0,0,C,HERMLEIGH ISD,'208901,12,PK,'PK - 12,B,'14,REGION 14: ABILENE
'208902001,SNYDER H S,85,724,100,111,13.9,799,724,.,0,421,58.1,68,9.4,302,41.7,71,9.8,45,6.2,B,SNYDER ISD,'208902,12,9,'09 - 12,S,'14,REGION 14: ABILENE
'208902043,SNYDER J H,68,576,100,84,14.2,591,576,.,0,380,66,70,12.2,.,0,61,10.6,.,0,Not Rated: SB 1365,SNYDER ISD,'208902,8,6,'06 - 08,M,'14,REGION 14: ABILENE
'208902109,SNYDER PRI,85,171,19.5,89,14.5,614,879,.,0,633,72,128,14.6,.,0,107,12.2,.,0,B,SNYDER ISD,'208902,3,EE,'EE - 03,E,'14,REGION 14: ABILENE
'208902110,SNYDER INT,79,372,100,52,12.1,428,372,.,0,255,68.5,48,12.9,.,0,55,14.8,.,0,C,SNYDER ISD,'208902,5,4,'04 - 05,E,'14,REGION 14: ABILENE
'208903001,IRA SCHOOL,97,217,78.9,21,8,262,275,0,0,73,26.5,6,2.2,0,0,24,8.7,0,0,A,IRA ISD,'208903,12,KG,'KG - 12,B,'14,REGION 14: ABILENE
'209901001,ALBANY JR-SR H S,83,242,100,21,8.8,239,242,0,0,76,31.4,1,0.4,0,0,22,9.1,0,0,B,ALBANY ISD,'209901,12,7,'07 - 12,S,'14,REGION 14: ABILENE
'209901101,NANCY SMITH EL,78,140,52.2,28,11.9,236,268,0,0,130,48.5,12,4.5,0,0,37,13.8,0,0,C,ALBANY ISD,'209901,6,PK,'PK - 06,E,'14,REGION 14: ABILENE
'209902001,MORAN SCHOOL,77,84,73.7,46,34.8,132,114,0,0,97,85.1,0,0,0,0,20,17.5,0,0,C,MORAN ISD,'209902,12,PK,'PK - 12,B,'14,REGION 14: ABILENE
'210901001,CENTER H S,88,699,100,86,12,719,699,0,0,444,63.5,149,21.3,0,0,97,13.9,0,0,B,CENTER ISD,'210901,12,9,'09 - 12,S,'07,REGION 07: KILGORE
'210901002,ROUGHRIDER ACADEMY,95,42,100,53,73.6,72,42,0,0,38,90.5,9,21.4,0,0,9,21.4,0,0,A,CENTER ISD,'210901,12,9,'09 - 12,S,'07,REGION 07: KILGORE
'210901041,CENTER MIDDLE,86,537,100,59,9.8,599,537,0,0,394,73.4,211,39.3,0,0,72,13.4,0,0,B,CENTER ISD,'210901,8,6,'06 - 08,M,'07,REGION 07: KILGORE
'210901101,CENTER EL,72,515,100,58,11.2,519,515,0,0,387,75.1,197,38.3,0,0,75,14.6,0,0,C,CENTER ISD,'210901,5,3,'03 - 05,E,'07,REGION 07: KILGORE
'210901104,F L MOFFETT PRI,72,0,0,39,10.1,385,725,0,0,569,78.5,252,34.8,0,0,79,10.9,0,0,C,CENTER ISD,'210901,2,PK,'PK - 02,E,'07,REGION 07: KILGORE
'210902001,JOAQUIN H S,90,205,100,18,9.4,192,205,0,0,102,49.8,8,3.9,0,0,25,12.2,0,0,A,JOAQUIN ISD,'210902,12,9,'09 - 12,S,'07,REGION 07: KILGORE
'210902041,JOAQUIN J H SCHOOL,86,160,100,21,11.1,189,160,0,0,92,57.5,10,6.3,0,0,36,22.5,0,0,B,JOAQUIN ISD,'210902,8,6,'06 - 08,M,'07,REGION 07: KILGORE
'210902102,JOAQUIN EL,90,126,39.9,39,16.4,238,316,0,0,216,68.4,31,9.8,0,0,107,33.9,0,0,A,JOAQUIN ISD,'210902,5,EE,'EE - 05,E,'07,REGION 07: KILGORE
'210903002,SHELBYVILLE SCHOOL,91,543,70.2,88,12.4,711,773,0,0,441,57.1,39,5,0,0,106,13.7,0,0,A,SHELBYVILLE ISD,'210903,12,EE,'EE - 12,B,'07,REGION 07: KILGORE
'210904002,TENAHA SCHOOLS,90,364,77.1,54,11.8,458,472,0,0,430,91.1,99,21,0,0,89,18.9,0,0,A,TENAHA ISD,'210904,12,PK,'PK - 12,B,'07,REGION 07: KILGORE
'210905001,TIMPSON SCHOOL,85,485,75.4,98,15.2,644,643,0,0,419,65.2,43,6.7,0,0,90,14,208,32.3,B,TIMPSON ISD,'210905,12,EE,'EE - 12,B,'07,REGION 07: KILGORE
'210906101,EXCELSIOR EL,79,39,57.4,5,8.1,62,68,.,0,49,72.1,10,14.7,.,0,5,7.4,0,0,C,EXCELSIOR ISD,'210906,8,PK,'PK - 08,E,'07,REGION 07: KILGORE
'211901101,TEXHOMA EL,90,36,33.3,8,10.8,74,108,.,0,69,63.9,30,27.8,.,0,14,13,.,0,A,TEXHOMA ISD,'211901,4,PK,'PK - 04,E,'16,REGION 16: AMARILLO
